@relation 'UNSWNB15Train'
@attribute state {1,2,3,4,5,6,7,999}
@attribute sttl real
@attribute dttl real
@attribute djit real
@attribute swin real
@attribute dwin real
@attribute synack real
@attribute ct_state_ttl real
@attribute ct_dst_sport_ltm real
@attribute ct_src_ltm real
@attribute ct_srv_dst real
@attribute attack_cat {Normal,Fuzzers,Analysis,Backdoor,DoS,Exploits,Generic,Reconnaissance,Shellcode,Worms}
@data
2,254,252,92.982352,255,255,0.040927,1,1,1,1,Exploits
2,62,252,88.867266,255,255,0.087548,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,143.919938,255,255,0.01688,1,1,1,1,Reconnaissance
2,254,252,148.252813,255,255,0.00705,1,1,1,1,Reconnaissance
2,62,252,1875.445529,255,255,0.007171,1,1,2,1,Exploits
4,254,252,0,255,255,0.012892,4,1,1,2,Exploits
2,254,252,138.252438,255,255,0.00691,1,1,1,1,Reconnaissance
2,62,252,1714.842505,255,255,0.006303,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,5,3,Analysis
1,254,0,0,0,0,0,2,3,5,3,Exploits
1,254,0,0,0,0,0,2,3,5,3,Exploits
1,254,0,0,0,0,0,2,3,5,3,Fuzzers
1,254,0,0,0,0,0,2,3,5,3,DoS
1,254,0,0,0,0,0,2,3,5,3,DoS
1,254,0,0,0,0,0,2,3,5,3,Exploits
1,254,0,0,0,0,0,2,3,5,3,Fuzzers
1,254,0,0,0,0,0,2,3,5,3,DoS
1,254,0,0,0,0,0,2,3,5,3,DoS
1,254,0,0,0,0,0,2,3,5,3,Exploits
2,62,252,3593.618904,255,255,0.005569,1,1,2,1,Exploits
2,62,252,3593.618904,255,255,0.005569,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,1,DoS
1,254,0,0,0,0,0,2,1,2,1,DoS
1,254,0,0,0,0,0,2,1,2,1,Exploits
2,254,252,63.554484,255,255,0.010891,1,1,1,1,Exploits
2,254,252,60.748477,255,255,0.006518,1,1,1,1,Exploits
2,254,252,124.375336,255,255,0.051577,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,10,10,10,DoS
1,254,0,0,0,0,0,2,10,10,10,Backdoor
1,254,0,0,0,0,0,2,10,10,10,Exploits
1,254,0,0,0,0,0,2,10,10,10,Exploits
1,254,0,0,0,0,0,2,10,10,10,Fuzzers
1,254,0,0,0,0,0,2,10,10,10,DoS
1,254,0,0,0,0,0,2,10,10,10,DoS
1,254,0,0,0,0,0,2,10,10,10,DoS
1,254,0,0,0,0,0,2,10,10,10,Exploits
1,254,0,0,0,0,0,2,10,10,10,Exploits
1,254,0,0,0,0,0,2,10,10,10,DoS
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,10,10,10,Exploits
2,62,252,1873.381746,255,255,0.00682,1,1,1,2,Exploits
1,254,0,0,0,0,0,2,10,10,10,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,10,10,10,DoS
2,62,252,1321.553845,255,255,0.007112,1,1,2,1,Exploits
2,254,252,53.578387,255,255,0.007956,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,10,10,10,DoS
2,62,252,1760.294515,255,255,0.006827,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,10,10,10,Exploits
1,254,0,0,0,0,0,2,1,1,1,Exploits
1,254,0,0,0,0,0,2,10,10,10,Exploits
2,62,252,4407.558062,255,255,0.023881,1,1,2,1,Exploits
2,254,252,61.574113,255,255,0.04581,1,1,1,1,Reconnaissance
2,62,252,35.574094,255,255,0.016461,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,9,1,Reconnaissance
2,254,252,93.902641,255,255,0.054391,1,1,2,5,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,3,DoS
1,254,0,0,0,0,0,2,1,1,1,Backdoor
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,2,2,3,DoS
2,62,252,928.124268,255,255,0.004971,1,1,1,1,DoS
1,254,0,0,0,0,0,2,2,2,3,Exploits
2,62,252,1061.350085,255,255,0.01583,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,3,Exploits
2,62,252,622.776359,255,255,0.019991,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,3,Exploits
2,62,252,42.75309,255,255,0.041766,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,3,Backdoor
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,3,Exploits
1,254,0,0,0,0,0,2,1,2,1,DoS
1,254,0,0,0,0,0,2,1,1,3,DoS
1,254,0,0,0,0,0,2,1,2,1,DoS
1,254,0,0,0,0,0,2,1,1,3,DoS
1,254,0,0,0,0,0,2,1,2,1,Exploits
2,254,252,61.149516,255,255,0.057891,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,6,Analysis
2,254,252,41.316617,255,255,0.01695,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,6,DoS
2,254,252,67.676883,255,255,0.012753,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,5,6,Reconnaissance
1,254,0,0,0,0,0,2,3,5,6,DoS
2,254,252,138.839625,255,255,0.007082,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,5,6,Exploits
2,254,252,1737.515013,255,255,0.011537,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,5,6,Fuzzers
2,62,252,102.283641,255,255,0.046452,1,1,2,2,Exploits
1,254,0,0,0,0,0,2,3,5,6,DoS
2,254,252,139.412531,255,255,0.006208,1,1,1,2,Reconnaissance
2,254,252,59.820789,255,255,0.007159,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,5,6,DoS
2,254,252,138.530906,255,255,0.006774,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,5,6,Exploits
2,62,252,623.13258,255,255,0.006203,1,1,1,1,Exploits
2,62,252,44.441703,255,255,0.017237,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,5,6,DoS
2,254,252,59.495355,255,255,0.008769,1,1,1,1,Exploits
2,62,252,49.432383,255,255,0.00653,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,5,6,DoS
5,254,60,0,0,0,0,0,1,1,2,Exploits
1,254,0,0,0,0,0,2,3,5,6,Exploits
2,62,252,49.153508,255,255,0.007124,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,4,6,Reconnaissance
2,62,252,1597.053086,255,255,0.006465,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,4,6,DoS
2,254,252,136.335797,255,255,0.017322,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,4,6,Exploits
2,62,252,1133.996654,255,255,0.006655,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,4,6,Exploits
2,62,252,5250.417324,255,255,0.042871,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,4,6,Exploits
2,254,252,98.159609,255,255,0.058138,1,1,2,1,DoS
2,254,252,166.182063,255,255,0.033395,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,4,6,DoS
2,254,252,162.87825,255,255,0.068997,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,4,4,Fuzzers
2,62,252,48.188895,255,255,0.01314,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,4,4,DoS
1,254,0,0,0,0,0,2,2,4,4,Exploits
2,62,252,63.248449,255,255,0.014737,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,4,4,Exploits
1,254,0,0,0,0,0,2,1,1,1,Shellcode
1,254,0,0,0,0,0,2,2,4,4,Exploits
2,254,252,65.658297,255,255,0.033442,1,1,1,1,Exploits
2,62,252,1475.258241,255,255,0.055888,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,4,4,Exploits
2,254,252,122.526391,255,255,0.060447,1,1,1,2,Shellcode
1,254,0,0,0,0,0,2,1,4,5,Fuzzers
1,254,0,0,0,0,0,2,1,4,5,Fuzzers
2,62,252,56.533918,255,255,0.033427,1,1,1,1,Exploits
2,62,252,165.303672,255,255,0.118359,1,1,3,1,DoS
2,254,252,141.710797,255,255,0.013703,1,1,2,1,Reconnaissance
2,254,252,64.990223,255,255,0.011872,1,1,2,1,Shellcode
1,254,0,0,0,0,0,2,2,3,4,Analysis
2,62,252,57.304789,255,255,0.008932,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,1,1,3,DoS
2,62,252,37.886473,255,255,0.019228,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,3,3,DoS
2,254,252,138.072234,255,255,0.014819,1,1,1,1,Reconnaissance
2,62,252,3434.624304,255,255,0.036292,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,2,3,Fuzzers
2,254,252,87.997516,255,255,0.071906,1,1,2,8,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,DoS
2,254,252,73.117344,255,255,0.069331,1,1,2,7,Fuzzers
2,254,252,56.357578,255,255,0.074575,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,Exploits
2,254,252,112.028273,255,255,0.043844,1,1,2,7,Fuzzers
2,254,252,346.409094,255,255,0.115269,1,1,2,1,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,4,Exploits
2,62,252,187.820437,255,255,0.062835,1,1,2,1,Exploits
2,254,252,77.741234,255,255,0.029697,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,2,4,Reconnaissance
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
2,254,252,117.112961,255,255,0.06892,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,DoS
2,62,252,1229.764919,255,255,0.008164,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,2,4,DoS
2,254,252,115.618727,255,255,0.031277,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,1,4,DoS
2,62,252,46.672992,255,255,0.007133,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,4,Exploits
1,254,0,0,0,0,0,2,1,1,2,Reconnaissance
2,62,252,1296.943409,255,255,0.007978,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,2,4,DoS
1,254,0,0,0,0,0,2,1,2,4,DoS
1,254,0,0,0,0,0,2,1,2,4,DoS
2,254,252,61.339641,255,255,0.005971,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,2,4,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,4,Exploits
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
2,254,252,197.341859,255,255,0.099445,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,4,Exploits
1,254,0,0,0,0,0,2,1,1,4,Exploits
1,254,0,0,0,0,0,2,1,1,4,Exploits
2,254,252,59.605121,255,255,0.008182,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,7,Analysis
2,62,252,1842.620935,255,255,0.006467,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,7,DoS
2,62,252,1219.741797,255,255,0.00743,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,7,Exploits
2,254,252,58.993383,255,255,0.007341,1,1,1,3,Exploits
1,254,0,0,0,0,0,2,2,2,7,Reconnaissance
2,254,252,136.216984,255,255,0.009931,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,7,DoS
2,62,252,40.336973,255,255,0.009729,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,7,Exploits
2,62,252,1237.227917,255,255,0.00786,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,7,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,7,DoS
2,62,252,1609.824658,255,255,0.007521,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,7,DoS
2,254,252,126.624594,255,255,0.055524,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,7,Exploits
2,254,252,36.784656,255,255,0.029016,1,1,3,6,Fuzzers
1,254,0,0,0,0,0,2,1,1,7,Analysis
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,7,DoS
2,254,252,84.989656,255,255,0.062164,1,1,1,5,Fuzzers
2,62,252,2965.465221,255,255,0.016809,1,1,4,1,Exploits
1,254,0,0,0,0,0,2,2,3,7,DoS
2,62,252,1478.071829,255,255,0.025451,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,3,7,Analysis
2,254,252,78.279398,255,255,0.031397,1,1,1,7,Fuzzers
1,254,0,0,0,0,0,2,2,3,7,DoS
2,254,252,78.392797,255,255,0.094822,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,2,3,7,Exploits
2,254,252,202.466281,255,255,0.055741,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,5,DoS
1,254,0,0,0,0,0,2,1,1,5,Exploits
2,62,252,5437.550186,255,255,0.032609,1,1,2,1,Exploits
2,62,252,4648.523806,255,255,0.040387,1,1,3,1,Exploits
2,254,252,137.0325,255,255,0.092861,1,1,1,3,Fuzzers
2,62,252,111.123039,255,255,0.045411,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,3,13,6,Analysis
2,254,252,143.378891,255,255,0.058914,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,13,6,DoS
2,254,252,767.049813,255,255,0.056159,1,1,1,1,DoS
2,254,252,124.201531,255,255,0.040407,1,1,2,5,Exploits
1,254,0,0,0,0,0,2,3,13,6,Exploits
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,3,3,5,Analysis
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,3,3,5,DoS
2,254,252,64.462227,255,255,0.020639,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,5,DoS
2,62,252,1939.754523,255,255,0.011497,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,5,Exploits
1,254,0,0,0,0,0,2,1,1,1,Shellcode
1,254,0,0,0,0,0,2,3,3,5,Exploits
2,254,252,60.845617,255,255,0.015412,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,5,Analysis
2,254,252,104.402398,255,255,0.053706,1,1,1,1,Reconnaissance
2,254,252,57.750309,255,255,0.007081,1,1,1,1,Exploits
2,254,252,47.179375,255,255,0.006248,1,1,1,1,Backdoor
1,254,0,0,0,0,0,2,1,3,2,Reconnaissance
2,254,252,60.787219,255,255,0.006832,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,3,5,DoS
2,254,252,59.393785,255,255,0.006629,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,3,5,Exploits
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,2,2,6,DoS
1,254,0,0,0,0,0,2,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,DoS
1,254,0,0,0,0,0,2,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,Fuzzers
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,2,2,6,Exploits
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,1,1,6,DoS
2,254,252,68.084773,255,255,0.015843,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,Exploits
2,62,252,1101.393197,255,255,0.012027,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,Exploits
2,254,252,48.669301,255,255,0.015047,1,1,1,1,Exploits
2,62,252,966511,255,255,0.045503,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,DoS
2,254,252,89.409234,255,255,0.060235,1,1,1,1,Exploits
2,254,252,261.968344,255,255,0.043382,1,1,1,3,Fuzzers
2,62,252,584.6335,255,255,0.032384,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,6,Reconnaissance
2,62,252,3029.833322,255,255,0.015093,1,1,1,1,Exploits
2,254,252,97.281898,255,255,0.033636,1,1,2,1,Shellcode
1,254,0,0,0,0,0,2,1,1,6,Exploits
1,254,0,0,0,0,0,2,1,1,6,Exploits
2,254,252,143.897359,255,255,0.008321,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,2,6,Exploits
2,254,252,53.662906,255,255,0.013146,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,Exploits
2,62,252,1815.372144,255,255,0.007064,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,Fuzzers
1,254,0,0,0,0,0,2,2,2,6,DoS
1,254,0,0,0,0,0,2,1,1,2,Reconnaissance
1,254,0,0,0,0,0,2,2,2,6,DoS
2,254,252,50.494645,255,255,0.021051,1,1,1,1,DoS
1,254,0,0,0,0,0,2,3,13,6,DoS
2,254,252,138.494484,255,255,0.005644,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,3,13,6,Analysis
2,254,252,48.328621,255,255,0.008361,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,3,13,6,DoS
2,62,252,1424.589866,255,255,0.018634,1,1,1,1,Exploits
2,62,252,42.752668,255,255,0.021036,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,6,DoS
2,62,252,42.975703,255,255,0.013038,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,1,6,Exploits
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,1,1,6,Exploits
1,254,0,0,0,0,0,2,1,1,1,Exploits
2,62,252,42.841988,255,255,0.017366,1,1,1,1,Exploits
2,254,252,53.126965,255,255,0.026781,1,1,1,1,Reconnaissance
2,254,252,337.068188,255,255,0.0818,1,1,1,1,Fuzzers
2,62,252,50.178934,255,255,0.015228,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,DoS
2,62,252,184.22375,255,255,0.026589,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,DoS
2,62,252,44.951723,255,255,0.016666,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,2,10,6,DoS
2,62,252,44.634609,255,255,0.020084,1,1,1,1,DoS
1,254,0,0,0,0,0,2,2,10,6,DoS
2,62,252,3242.687938,255,255,0.020822,1,1,2,1,Exploits
2,62,252,41.932078,255,255,0.028425,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,10,6,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,1,1,DoS
1,254,0,0,0,0,0,2,1,1,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,Reconnaissance
2,62,252,31.633082,255,255,0.026438,1,1,1,1,Exploits
2,254,252,50.733242,255,255,0.021823,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,2,2,6,DoS
2,254,252,139.283266,255,255,0.037135,1,1,3,1,Reconnaissance
1,254,0,0,0,0,0,2,1,11,4,Reconnaissance
2,254,252,61.263379,255,255,0.05968,1,1,3,9,Fuzzers
2,254,252,8299.3925,255,255,0.060609,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,1,11,4,DoS
2,254,252,73.267875,255,255,0.067568,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,1,11,4,Exploits
2,254,252,136.203875,255,255,0.036652,1,1,2,7,Fuzzers
2,62,252,5599.901392,255,255,0.047985,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,11,4,Exploits
2,254,252,148.003578,255,255,0.196699,1,1,1,4,Fuzzers
1,254,0,0,0,0,0,2,1,3,2,Shellcode
1,254,0,0,0,0,0,2,2,10,4,Analysis
2,254,252,119.897492,255,255,0.092265,1,1,1,4,Fuzzers
1,254,0,0,0,0,0,2,2,10,4,DoS
1,254,0,0,0,0,0,2,1,1,2,Reconnaissance
1,254,0,0,0,0,0,2,2,10,4,Exploits
2,254,252,335.855406,255,255,0.05687,1,1,2,3,Fuzzers
1,254,0,0,0,0,0,2,2,10,4,Exploits
2,254,252,302.910312,255,255,0.191406,1,1,2,5,Reconnaissance
2,62,252,12102.01897,255,255,0.057533,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,2,10,4,DoS
2,254,252,135.414719,255,255,0.08606,1,1,2,6,Fuzzers
1,254,0,0,0,0,0,2,2,10,4,Exploits
2,254,252,96.633555,255,255,0.182778,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,2,10,4,Exploits
2,254,252,67.856414,255,255,0.064734,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,2,10,4,Exploits
1,254,0,0,0,0,0,2,1,1,4,DoS
2,62,252,75.365906,255,255,0.064093,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,1,1,4,Exploits
2,254,252,129.34543,255,255,0.079965,1,1,2,7,Fuzzers
2,254,252,121.601977,255,255,0.067303,1,1,2,7,Fuzzers
2,254,252,116.335844,255,255,0.07286,1,1,2,7,Fuzzers
2,254,252,111.284289,255,255,0.071563,1,1,3,7,Fuzzers
2,254,252,71.182141,255,255,0.014487,1,1,1,3,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,2,3,Analysis
2,254,252,65.236617,255,255,0.02048,1,1,1,1,Exploits
1,254,0,0,0,0,0,2,1,2,3,DoS
1,254,0,0,0,0,0,2,1,2,3,DoS
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
2,254,252,359.63675,255,255,0.082097,1,1,2,1,Exploits
2,62,252,1087.5535,255,255,0.007879,1,1,1,1,Exploits
2,254,252,43.78393,255,255,0.006533,1,1,1,1,DoS
1,254,0,0,0,0,0,2,2,11,4,DoS
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,11,4,Exploits
2,62,252,53.314047,255,255,0.029236,1,1,3,1,Exploits
1,254,0,0,0,0,0,2,2,11,4,Exploits
2,254,252,2129.54145,255,255,0.108835,1,1,1,1,Worms
1,254,0,0,0,0,0,2,2,11,4,Exploits
2,254,252,125.273914,255,255,0.075146,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,2,11,4,Exploits
2,254,252,155.160438,255,255,0.13847,1,1,1,2,Fuzzers
2,254,252,182.551672,255,255,0.059325,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,Fuzzers
2,254,252,241.559969,255,255,0.091035,1,1,3,2,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,DoS
2,254,252,176.603219,255,255,0.081136,1,1,1,4,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,DoS
2,254,252,316.148656,255,255,0.090479,1,1,1,4,Fuzzers
1,254,0,0,0,0,0,2,1,2,4,Exploits
1,254,0,0,0,0,0,2,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,1,6,5,Fuzzers
2,254,252,167.565125,255,255,0.097936,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,1,6,5,DoS
2,254,252,231.648406,255,255,0.062683,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,1,6,5,DoS
2,62,252,140.450953,255,255,0.082255,1,1,2,1,Exploits
2,254,252,200.948656,255,255,0.132603,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,1,6,5,DoS
2,254,252,236.823625,255,255,0.149195,1,2,2,4,Fuzzers
1,254,0,0,0,0,0,2,1,6,5,Exploits
2,254,252,236.823625,255,255,0.149195,1,2,2,4,Fuzzers
2,254,252,71.070336,255,255,0.194452,1,1,1,1,Exploits
2,254,252,120.302703,255,255,0.090476,1,1,2,7,Fuzzers
1,254,0,0,0,0,0,2,2,2,5,Exploits
2,254,252,160.061516,255,255,0.074238,1,1,1,7,Fuzzers
1,254,0,0,0,0,0,2,2,2,5,Exploits
2,254,252,153.983172,255,255,0.084486,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,2,2,5,Exploits
2,254,252,104.033086,255,255,0.103277,1,1,1,5,Fuzzers
1,254,0,0,0,0,0,2,2,3,5,DoS
1,254,0,0,0,0,0,2,2,3,5,Exploits
2,254,252,122.417758,255,255,0.119447,1,2,2,5,Fuzzers
1,254,0,0,0,0,0,2,2,3,5,Exploits
2,254,252,166.317953,255,255,0.07168,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,2,3,5,Analysis
2,254,252,306.021813,255,255,0.099771,1,1,1,1,Reconnaissance
1,254,0,0,0,0,0,2,2,11,6,DoS
2,254,252,173.532406,255,255,0.081554,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,2,11,6,Exploits
2,254,252,168.190969,255,255,0.129492,1,1,1,3,Fuzzers
2,254,252,259.051188,255,255,0.107894,1,1,3,2,Fuzzers
1,254,0,0,0,0,0,2,2,11,6,Reconnaissance
1,254,0,0,0,0,0,2,1,3,1,Reconnaissance
2,254,252,182.333516,255,255,0.120075,1,1,2,2,Fuzzers
1,254,0,0,0,0,0,2,2,11,6,DoS
2,254,252,228.149641,255,255,0.075484,1,1,2,1,Reconnaissance
1,254,0,0,0,0,0,2,2,11,6,Exploits
2,254,252,161.264203,255,255,0.071084,1,1,1,3,Fuzzers
1,254,0,0,0,0,0,2,2,11,6,Exploits
2,62,252,395.320031,255,255,0.08646,1,1,1,1,Exploits
2,254,252,400.364844,255,255,0.155356,1,1,1,1,Fuzzers
2,62,252,115.448344,255,255,0.073466,1,1,1,1,Exploits
2,254,252,240.57275,255,255,0.072615,1,1,4,2,Exploits
2,254,252,263.383219,255,255,0.142674,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,2,10,6,DoS
2,254,252,252.118937,255,255,0.147139,1,1,1,1,Fuzzers
1,254,0,0,0,0,0,2,2,10,6,Exploits
2,62,252,9840.286876,255,255,0.169416,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,10,6,Reconnaissance
2,254,252,468.7905,255,255,0.131582,1,1,1,3,Reconnaissance
1,254,0,0,0,0,0,2,2,10,6,DoS
2,254,252,278.790781,255,255,0.145976,1,1,3,4,Fuzzers
2,254,252,160.211953,255,255,0.085297,1,1,2,2,Fuzzers
1,254,0,0,0,0,0,2,2,10,6,Exploits
2,254,252,174.902391,255,255,0.105597,1,1,3,2,Fuzzers
1,254,0,0,0,0,0,2,2,10,6,Exploits
1,254,0,0,0,0,0,2,1,1,3,Exploits
1,254,0,0,0,0,0,2,2,2,6,DoS
2,254,252,356.935875,255,255,0.112369,1,1,1,2,Fuzzers
1,254,0,0,0,0,0,2,2,2,6,Exploits
2,254,252,1355.59775,255,255,0.092982,1,1,1,3,Reconnaissance
1,254,0,0,0,0,0,2,2,2,6,Exploits
2,62,252,15541.34266,255,255,0.196226,1,1,1,1,Exploits
2,254,252,1023.507375,255,255,0.083642,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,2,11,5,Exploits
2,62,252,939.7225,255,255,0.128654,1,1,2,1,Exploits
1,254,0,0,0,0,0,2,1,1,3,Reconnaissance
1,254,0,0,0,0,0,2,1,9,5,DoS
2,254,252,329.73525,255,255,0.085944,1,1,3,2,Reconnaissance
